userId,foodId,rating
1,1823,3.0
1,1832,1.0
1,1850,5.0
1,1855,3.5
1,1859,2.0
1,1865,5.0
1,1870,3.5
1,1872,4.0
1,1880,3.5
1,1894,3.0
1,1920,1.0
1,1928,0.0
1,1936,1.5
1,1940,4.0
1,1954,4.5
1,1969,3.0
1,1970,4.0
1,1971,1.0
1,1980,2.0
1,1988,0.5
1,1996,1.5
1,1997,0.0
1,2020,3.5
1,2030,1.0
1,2032,0.5
1,2040,3.5
1,2043,5.0
1,2044,3.0
1,2056,1.5
1,2060,0.5
1,2067,1.0
1,2069,4.5
1,2078,0.5
1,2080,0.5
1,2081,3.5
1,2083,2.5
1,2084,4.0
1,2099,1.5
1,2105,2.0
1,2106,2.0
1,2114,0.5
1,2117,3.0
1,2134,2.0
1,2143,4.0
1,2165,0.5
1,2166,2.5
1,2174,3.5
1,2179,3.5
1,2187,1.0
1,2195,5.0
1,2199,4.0
1,2218,0.5
1,2219,5.0
1,2231,2.5
1,2240,3.0
1,2242,0.0
1,2251,4.0
1,2254,5.0
1,2261,3.5
1,2266,0.5
1,2271,1.0
1,2272,1.5
1,2277,1.5
1,2278,0.0
1,2280,2.5
1,2289,3.5
1,2292,2.0
1,2294,0.0
1,2306,5.0
1,2319,1.5
1,2320,4.5
1,2329,0.5
1,2341,3.5
1,2346,3.0
1,2348,2.0
1,2353,2.0
1,2363,0.5
1,2368,4.5
1,2385,0.5
1,2387,0.0
1,2403,1.5
1,2414,2.0
1,2425,0.0
1,2438,1.0
1,2446,4.5
1,2452,5.0
1,2456,1.0
1,2469,3.0
1,2476,5.0
1,2478,1.0
1,2482,2.5
1,2492,3.0
1,2493,0.5
1,2496,1.0
1,2497,0.0
1,2508,4.5
1,2514,0.0
1,2525,0.5
1,2563,4.0
1,2566,3.0
1,2574,3.5
1,2577,0.5
1,2588,1.5
1,2595,0.0
1,2597,3.0
1,2601,4.0
1,2604,0.5
1,2612,1.0
1,2614,1.5
1,2623,3.0
1,2624,0.5
1,2625,0.0
1,2637,4.5
1,2638,0.5
1,2650,1.5
1,2659,2.5
1,2667,2.0
1,2675,4.5
1,2676,4.0
1,2679,1.5
1,2682,2.5
1,2688,3.5
1,2698,2.5
1,2700,4.5
1,2712,1.0
1,2730,2.5
1,2741,2.5
1,2744,4.0
1,2747,3.0
1,2757,1.5
1,2758,0.5
1,2771,4.0
1,2779,3.0
1,2781,4.0
1,2796,5.0
1,2802,2.0
1,2803,1.0
1,2812,5.0
1,2813,3.5
1,2825,3.5
1,2829,3.0
1,2842,2.0
1,2849,2.0
1,2851,4.0
1,2860,1.0
1,2864,2.5
1,2866,4.0
1,2873,2.0
1,2876,1.5
1,2877,5.0
1,2916,2.0
1,2932,3.0
1,2933,2.5
1,2941,2.5
1,2960,1.0
1,2962,1.5
1,2970,1.0
1,2977,4.5
1,2995,0.5
1,3016,1.5
1,3039,2.5
1,3042,2.0
1,3047,1.0
1,3051,0.5
1,3052,3.0
1,3053,2.0
1,3054,3.5
1,3055,0.5
1,3058,1.5
1,3072,0.5
1,3076,4.0
1,3080,1.5
1,3101,2.5
1,3106,2.5
1,3108,4.5
1,3113,5.0
1,3116,1.0
1,3119,1.0
1,3125,1.0
1,3126,1.5
1,3128,3.5
1,3131,1.0
1,3133,1.0
1,3138,1.0
1,3142,0.5
1,3150,2.0
1,3162,1.0
1,3166,1.0
1,3179,5.0
1,3184,0.0
1,3191,0.5
1,3198,0.5
1,3203,1.0
1,3206,0.0
1,3208,1.5
1,3222,2.5
1,3224,4.5
1,3226,0.0
1,3231,5.0
1,3239,0.5
1,3242,0.5
1,3252,3.5
1,3255,1.0
1,3263,4.5
1,3265,2.0
1,3267,3.5
1,3278,0.0
1,3280,3.0
1,3282,0.5
1,3289,1.5
1,3292,2.5
1,3297,2.0
1,3300,0.0
1,3313,2.0
1,3322,1.0
1,3327,1.5
1,3328,4.5
1,3335,3.5
1,3345,4.5
1,3348,2.0
1,3349,4.0
1,3350,0.0
1,3356,4.0
1,3359,1.5
1,3361,2.5
1,3365,2.5
1,3367,0.0
1,3375,4.5
1,3386,2.5
1,3392,3.5
1,3400,2.5
1,3401,1.5
1,3402,0.5
1,3406,0.0
1,3414,5.0
1,3416,0.0
1,3418,4.5
1,3423,1.0
1,3428,2.0
1,3446,5.0
1,3447,2.5
1,3453,0.0
1,3458,2.5
1,3465,4.5
1,3482,4.0
1,3494,5.0
1,3504,1.0
1,3510,3.5
1,3527,4.5
1,3532,2.0
1,3533,3.0
1,3536,1.5
1,3542,0.5
1,3563,3.0
1,3568,0.0
1,3572,3.5
1,3578,5.0
1,3580,1.0
1,3581,3.0
1,3605,1.0
1,3608,3.5
1,3610,4.5
1,3624,0.5
1,3627,0.0
1,3639,5.0
1,3640,1.5
1,3643,4.5
1,3647,2.5
1,3648,2.0
1,3651,1.5
1,3658,4.0
1,3659,1.0
1,3676,3.0
1,3697,2.5
1,3701,4.0
1,3705,2.5
1,3712,0.0
1,3732,3.0
1,3740,1.0
1,3759,3.0
1,3761,5.0
1,3766,3.0
1,3780,3.5
1,3792,1.0
1,3793,1.5
1,3821,3.0
1,3822,2.5
1,3823,3.5
1,3841,2.5
1,3850,2.0
1,3859,1.0
1,3865,2.5
1,3873,4.5
1,3875,2.0
1,3881,4.0
1,3882,0.0
1,3889,5.0
1,3891,3.5
1,3893,2.0
1,3894,4.5
1,3895,4.5
1,3907,1.0
1,3918,2.0
1,3957,2.0
1,3965,0.0
1,3970,0.0
1,3982,2.0
1,3983,0.5
1,3986,2.5
1,3997,2.5
2,19,4.5
2,23,4.5
2,26,5.0
2,32,1.5
2,36,1.5
2,45,4.0
2,49,4.5
2,70,3.5
2,90,4.5
2,116,5.0
2,118,3.5
2,133,0.5
2,140,0.5
2,165,3.0
2,167,4.5
2,184,2.0
2,185,2.5
2,207,1.0
2,209,1.0
2,215,3.5
2,226,4.0
2,233,2.5
2,235,3.0
2,242,0.0
2,244,4.0
2,248,1.0
2,265,0.5
2,266,0.5
2,269,3.0
2,274,0.0
2,280,3.0
2,319,2.5
2,336,2.5
2,347,4.0
2,349,3.5
2,362,0.0
2,373,2.5
2,375,2.0
2,377,3.0
2,385,3.0
2,390,5.0
2,400,0.0
2,404,5.0
2,413,4.5
2,421,3.0
2,432,1.0
2,444,2.5
2,454,4.5
2,457,3.5
2,459,1.0
2,465,0.5
2,476,1.0
2,478,0.0
2,482,4.0
2,484,2.5
2,489,3.0
2,491,0.0
2,495,0.5
2,515,2.0
2,534,2.0
2,544,1.5
2,551,1.5
2,566,3.0
2,573,1.0
2,596,2.0
2,618,3.5
2,624,2.0
2,625,4.0
2,631,4.5
2,636,3.5
2,642,2.5
2,643,2.0
2,647,1.0
2,651,4.5
2,658,2.0
2,673,0.0
2,679,2.0
2,681,0.0
2,685,0.0
2,696,2.5
2,697,1.0
2,702,5.0
2,716,2.0
2,727,1.0
2,731,0.0
2,739,0.5
2,751,4.0
2,754,1.5
2,755,4.0
2,761,0.5
2,768,4.5
2,775,4.5
2,780,2.0
2,786,2.0
2,795,4.5
2,802,0.5
2,806,0.0
2,814,5.0
2,815,1.5
2,816,4.0
2,830,5.0
2,846,2.0
2,848,3.0
2,850,3.5
2,859,4.0
2,873,0.0
2,879,1.5
2,880,4.0
2,884,3.0
2,885,4.0
2,886,4.5
2,887,5.0
2,888,2.0
2,916,3.5
2,927,1.0
2,950,2.0
2,958,1.5
2,966,1.0
2,977,3.0
2,987,4.0
2,1005,1.5
2,1013,5.0
2,1018,0.0
2,1021,4.0
2,1035,5.0
2,1039,2.5
2,1049,5.0
2,1071,0.5
2,1076,5.0
2,1086,2.5
2,1087,0.5
2,1100,4.0
2,1109,4.5
2,1110,2.0
2,1112,2.0
2,1128,3.5
2,1129,3.0
2,1146,5.0
2,1161,0.5
2,1162,3.5
2,1166,2.0
2,1197,4.0
2,1203,1.5
2,1208,0.5
2,1215,1.0
2,1218,5.0
2,1219,2.5
2,1226,3.5
2,1235,0.0
2,1245,0.0
2,1253,0.5
2,1261,0.5
2,1264,5.0
2,1269,3.0
2,1274,2.0
2,1278,0.0
2,1279,5.0
2,1291,3.0
2,1293,0.5
2,1302,2.0
2,1308,4.5
2,1313,0.5
2,1316,0.0
2,1321,3.5
2,1333,1.0
2,1334,1.5
2,1352,5.0
2,1355,3.0
2,1387,3.0
2,1401,1.5
2,1408,2.0
2,1411,5.0
2,1416,0.0
2,1423,2.5
2,1426,2.5
2,1433,3.5
2,1437,5.0
2,1455,0.5
2,1463,4.5
2,1467,1.5
2,1475,4.5
2,1480,2.5
2,1484,4.0
2,1491,0.5
2,1496,4.0
2,1500,4.5
2,1501,0.5
2,1512,4.5
2,1514,4.0
2,1518,3.5
2,1523,4.0
2,1531,1.5
2,1532,3.0
2,1538,4.5
2,1542,5.0
2,1544,5.0
2,1562,2.5
2,1602,3.0
2,1616,4.0
2,1622,2.0
2,1624,1.0
2,1627,1.5
2,1628,5.0
2,1638,3.5
2,1639,4.0
2,1643,3.0
2,1654,1.5
2,1666,4.0
2,1672,1.5
2,1676,4.5
2,1682,0.0
2,1694,1.5
2,1696,4.5
2,1717,4.5
2,1722,5.0
2,1734,4.0
2,1735,1.5
2,1738,2.0
2,1741,2.0
2,1750,1.0
2,1764,2.5
2,1766,2.5
2,1770,1.0
2,1776,0.0
2,1781,0.5
2,1800,0.5
2,1808,3.0
2,1813,0.0
2,1815,2.0
2,1816,3.5
2,1817,0.5
2,1832,1.5
2,1833,5.0
2,1838,5.0
2,1841,3.0
2,1846,4.5
2,1847,3.5
2,1850,0.0
2,1894,0.0
2,1900,0.5
2,1909,2.5
2,1918,3.0
2,1920,3.5
2,1928,1.0
2,1954,5.0
2,1959,2.0
2,1960,4.0
2,1963,4.5
2,1968,1.0
2,1970,3.0
2,1971,1.0
2,1991,3.0
2,1996,1.5
2,1997,2.0
2,2023,5.0
2,2025,1.5
2,2028,4.0
2,2030,2.0
2,2044,1.5
2,2055,1.5
2,2059,3.0
2,2062,2.5
2,2067,1.0
2,2071,4.0
2,2081,3.5
2,2083,3.0
2,2084,4.5
2,2087,1.0
2,2096,2.0
2,2099,2.5
2,2102,0.0
2,2104,4.5
2,2114,0.0
2,2163,5.0
2,2165,1.0
2,2173,2.0
2,2174,3.5
2,2179,2.0
2,2181,1.0
2,2190,0.0
2,2202,3.0
2,2216,4.0
2,2224,2.0
2,2228,1.0
2,2246,3.5
2,2267,2.0
2,2273,1.5
2,2276,2.5
2,2278,3.0
2,2281,3.5
2,2297,4.5
2,2304,2.5
2,2308,3.5
2,2310,3.5
2,2314,3.5
2,2317,4.0
2,2320,5.0
2,2343,4.0
2,2346,1.0
2,2353,3.5
2,2359,1.5
2,2363,3.5
2,2367,4.0
2,2368,1.0
2,2382,4.0
2,2387,0.5
2,2394,2.5
2,2403,2.5
2,2411,3.5
2,2416,1.0
2,2426,3.5
2,2431,4.0
2,2432,4.5
2,2446,1.5
2,2469,4.0
2,2470,1.5
2,2471,1.5
2,2478,5.0
2,2493,3.0
2,2499,1.5
2,2503,3.5
2,2508,0.0
2,2512,2.5
2,2514,2.0
2,2525,1.0
2,2541,3.0
2,2543,5.0
2,2544,1.5
2,2553,3.0
2,2556,5.0
2,2559,2.0
2,2563,4.0
2,2566,0.0
2,2577,0.5
2,2592,2.0
2,2612,5.0
2,2616,3.5
2,2624,0.0
2,2649,4.0
2,2650,1.5
2,2679,0.0
2,2686,5.0
2,2688,4.5
2,2699,3.5
2,2705,1.0
2,2718,1.5
2,2730,5.0
2,2757,3.0
2,2758,4.5
2,2761,3.5
2,2779,3.0
2,2780,0.5
2,2781,5.0
2,2785,1.0
2,2794,1.5
2,2796,0.5
2,2799,0.5
2,2803,2.5
2,2809,5.0
2,2825,4.5
2,2829,4.5
2,2834,1.0
2,2842,1.5
2,2849,3.0
2,2852,4.0
2,2860,0.0
2,2864,0.5
2,2866,2.5
2,2873,2.5
2,2890,5.0
2,2893,3.5
2,2914,4.0
2,2932,0.5
2,2933,1.5
2,2962,2.0
2,2970,4.5
2,2975,4.5
2,2977,4.0
2,3002,4.5
2,3016,3.0
2,3042,3.5
2,3047,1.5
2,3052,1.0
2,3058,1.0
2,3076,5.0
2,3078,5.0
2,3093,5.0
2,3101,0.0
2,3102,1.0
2,3106,1.0
2,3109,5.0
2,3110,0.5
2,3122,2.0
2,3126,0.0
2,3128,3.5
2,3133,1.5
2,3166,2.0
2,3169,3.5
2,3184,2.5
2,3191,2.0
2,3209,3.5
2,3212,3.0
2,3215,3.5
2,3247,1.0
2,3252,0.0
2,3256,1.0
2,3258,1.5
2,3262,0.5
2,3263,2.0
2,3267,4.0
2,3272,3.5
2,3280,2.5
2,3282,3.5
2,3289,4.0
2,3292,4.0
2,3297,1.5
2,3300,0.5
2,3319,4.0
2,3321,2.5
2,3324,1.5
2,3327,1.0
2,3328,1.5
2,3347,3.5
2,3349,2.0
2,3350,2.5
2,3359,4.5
2,3361,1.5
2,3367,3.0
2,3376,2.5
2,3393,3.5
2,3401,1.0
2,3402,0.0
2,3414,4.5
2,3423,1.0
2,3428,1.5
2,3445,1.0
2,3446,1.0
2,3455,1.0
2,3465,2.5
2,3482,3.0
2,3495,3.0
2,3504,1.5
2,3507,2.0
2,3509,2.5
2,3521,4.0
2,3523,2.5
2,3527,0.0
2,3530,3.0
2,3533,1.5
2,3542,2.5
2,3548,2.0
2,3554,1.5
2,3555,0.5
2,3558,2.5
2,3572,0.5
2,3578,2.0
2,3599,1.0
2,3608,1.0
2,3610,5.0
2,3619,0.0
2,3627,0.0
2,3639,1.5
2,3640,5.0
2,3648,3.5
2,3651,3.5
2,3657,5.0
2,3658,3.0
2,3659,3.5
2,3675,1.5
2,3683,0.5
2,3693,3.5
2,3705,1.5
2,3712,5.0
2,3732,0.0
2,3739,2.5
2,3747,0.0
2,3750,3.0
2,3780,4.0
2,3791,3.5
2,3792,0.5
2,3797,5.0
2,3812,1.5
2,3822,0.5
2,3836,3.5
2,3841,5.0
2,3843,1.0
2,3852,1.5
2,3856,2.5
2,3859,3.5
2,3860,2.5
2,3861,1.5
2,3865,3.0
2,3867,4.0
2,3871,3.0
2,3873,0.5
2,3874,3.5
2,3875,4.5
2,3881,4.0
2,3882,0.0
2,3884,3.5
2,3886,4.0
2,3894,3.0
2,3907,2.5
2,3918,0.5
2,3957,0.5
2,3960,4.0
2,3970,1.0
2,3983,4.0
2,3987,1.5
2,3994,1.5
3,9,3.5
3,20,2.5
3,23,1.0
3,29,3.0
3,32,1.0
3,34,1.0
3,36,3.0
3,42,1.5
3,45,5.0
3,62,3.5
3,68,3.5
3,95,0.5
3,105,3.0
3,107,0.0
3,112,2.5
3,115,1.5
3,116,2.0
3,118,0.5
3,124,0.5
3,142,5.0
3,148,5.0
3,184,0.5
3,195,1.5
3,207,4.0
3,226,3.5
3,235,1.0
3,241,0.5
3,242,2.5
3,252,4.0
3,256,1.5
3,264,5.0
3,265,0.5
3,269,5.0
3,270,3.0
